,Id (Keywords.Csv),Imdb Id,Release Date,Start Year,Title,Budget,Revenue,Runtime,Vote Average,Vote Count,New Key
23653,43533,tt0038199,4/13/1945,1945,Two O'Clock Courage,0,0.0,68.0,4.7,5.0,"['identity', 'amnesia', 'suspect', 'search', 'cab driver']"
23654,79526,tt0986225,10/4/2007,2007,Duska,0,0.0,110.0,4.8,4.0,[']']
23655,95758,tt0800191,4/27/2006,2006,The Sci-Fi Boys,0,0.0,80.0,8.0,3.0,[']']
23656,120589,tt0075419,11/28/1975,1975,Alice Cooper: Welcome to my Nightmare,0,0.0,84.0,5.2,3.0,[']']
23657,207699,tt0376098,5/1/1990,1990,Punk Vacation,0,0.0,94.0,3.0,4.0,[']']
23658,47447,tt0055950,1/1/1962,1962,Electra,0,0.0,110.0,5.5,6.0,[']']
23659,46230,tt0100324,10/1/1990,1990,Pale Blood,0,0.0,93.0,6.0,2.0,"['vampire', 'role reversal', 'serial killer', 'bite mark']"
23660,60843,tt0382868,6/26/2003,2003,Nasu: Summer in Andalusia,0,0.0,47.0,7.7,5.0,['cycling']
23661,60002,tt0823651,1/1/2006,2006,Room 314,0,0.0,0.0,4.0,1.0,['independent film']
23662,71763,tt0324071,5/14/2003,2003,Stealing Candy,0,0.0,83.0,5.6,5.0,"['kidnapping', 'ex-con', 'movie star']"
23663,45511,tt0217086,9/8/2000,2000,Devil In The Flesh 2,0,0.0,92.0,3.5,4.0,"['female nudity', 'obsession', 'college', 'stripper', 'killer']"
23664,21214,tt0882755,4/10/2008,2008,"One, Two, Many",0,0.0,88.0,4.0,1.0,['free love']
23665,20012,tt0289605,1/1/2001,2001,The Void,0,0.0,93.0,3.8,5.0,"['black hole', 'physicist']"
23666,31954,tt0386060,7/20/2005,2005,Sub Zero,0,0.0,92.0,2.0,2.0,"['himalaya', 'climbing']"
23667,51938,tt0386534,4/22/2006,2005,Inside Out,0,0.0,90.0,5.0,1.0,"['doctor', 'new neighbor', 'neighbor neighbor relationship']"
23668,70351,tt0100156,10/19/1990,1990,Mirror Mirror,0,0.0,104.0,5.1,4.0,"['female nudity', 'hallucination', 'insanity', 'murder', 'mirror', 'snow white', 'reflection', 'woman director']"
23669,131116,tt0488027,9/7/2006,2006,Saviour Square,0,0.0,105.0,7.4,4.0,['woman director']
23670,38141,tt0096465,10/1/1987,1987,World Gone Wild,0,0.0,95.0,5.6,5.0,"['post-apocalyptic', 'dystopia', 'drought']"
23671,116997,tt0082364,4/3/1981,1981,Ghost of Love,0,0.0,96.0,8.0,5.0,['supernatural']
23672,34334,tt0105572,12/17/1992,1992,That Night,0,0.0,89.0,6.3,15.0,"['bowling', 'father', 'love', 'teenage girl', 'girl']"
23673,262517,tt0171849,12/31/1977,1980,Triptych,0,0.0,76.0,5.0,1.0,[']']
23674,12578,tt0077427,3/3/1978,1978,Germany in Autumn,0,0.0,123.0,5.8,5.0,"['germany', 'terror', 'society', 'woman director']"
23675,48751,tt0929742,4/22/2011,2011,Deep Gold,0,0.0,0.0,5.0,2.0,"['gold', 'air force', 'government', 'philippines', 'conspiracy', 'explosion', 'tropical island', 'free diving']"
23676,3602,tt0469111,6/24/2006,2006,I'll Always Know What You Did Last Summer,0,0.0,92.0,3.8,82.0,"['colorado', 'fireworks', 'baseball bat', 'chainsaw', 'violence', 'cell phone', 'skateboard', 'fourth of july', 'suicide note', 'blow torch', 'rock concert', 'female singer', 'garbage dumpster', 'loss of friend', 'crutch']"
23677,78210,tt0253225,3/21/2001,2001,Mademoiselle,0,0.0,85.0,5.8,3.0,[']']
23678,61638,tt0079063,11/6/1979,1979,Don Giovanni,7000000,0.0,176.0,6.1,4.0,['filmed opera']
23679,77939,tt0233709,3/8/2000,2000,The False Servant,0,0.0,0.0,9.0,1.0,[']']
23680,55853,tt0094709,2/8/1989,1989,Gang of Four,0,0.0,160.0,6.5,2.0,[']']
23681,44508,tt0131596,5/4/2000,1998,Spin the Bottle,0,0.0,83.0,6.7,3.0,"['secret', 'friends', 'reunion']"
23682,214699,tt0220672,1/1/1975,1976,The Marriage of Figaro,0,0.0,181.0,0.0,0.0,[']']
23683,142373,tt0107259,2/9/1994,1994,Joan the Maid 1: The Battles,0,0.0,160.0,7.7,6.0,[']']
23684,142374,tt0107260,2/9/1994,1994,Joan the Maid 2: The Prisons,0,0.0,176.0,7.8,5.0,[']']
23685,65040,tt0113273,3/12/1995,1995,"Up, Down, Fragile",0,0.0,169.0,8.1,7.0,[']']
23686,77673,tt0088344,11/28/1984,1984,The Vengeance of the Winged Serpent,0,0.0,104.0,5.1,9.0,[']']
23687,163343,tt0178057,1/1/1958,1958,The Tender Game,0,0.0,6.0,0.0,0.0,[']']
23688,101183,tt0056302,5/2/1962,1962,The Third Lover,0,0.0,80.0,7.2,6.0,[']']
23689,62931,tt0465316,1/4/2007,2007,Afro Samurai,0,0.0,125.0,7.3,63.0,[']']
23690,16224,tt0110845,3/20/1994,1994,Plastic Little: The Adventures of Captain Tita,0,0.0,55.0,6.0,3.0,"['sea', 'weapon', 'breast', 'animal']"
23691,69598,tt0458050,2/23/2007,2007,Paruthiveeran,0,0.0,160.0,6.3,5.0,[']']
23692,307261,tt0201545,1/1/1970,1970,Cowboy in Sweden,0,0.0,60.0,0.0,0.0,[']']
23693,62713,tt0183460,9/1/1982,1982,Madonna che silenzio c'ﾃｨ stasera,0,0.0,0.0,6.0,3.0,[']']
23694,42129,tt0084151,1/1/1982,1983,"Io, Chiara e lo scuro",0,0.0,103.0,7.4,4.0,[']']
23695,143754,tt0061458,8/6/1966,1966,Taste of Killing,0,0.0,87.0,6.0,3.0,['spaghetti western']
23696,90540,tt0066105,12/18/1969,1969,The Price of Power,0,0.0,108.0,5.4,9.0,['spaghetti western']
23697,69579,tt0067434,2/3/1972,1972,My Dear Killer,0,0.0,96.0,6.6,6.0,['giallo']
23698,161299,tt0075377,11/13/1975,1975,The Hired Gun,0,0.0,100.0,7.0,3.0,[']']
23699,326013,tt0090345,9/8/1986,1985,I Remember You,0,0.0,90.0,3.0,2.0,[']']
23700,260817,tt0171726,4/30/1973,1973,The Seventh Bullet,0,0.0,79.0,5.0,1.0,"['soviet union', 'bullet', 'uzbekistan']"
23701,262514,tt0171819,1/1/1979,1979,The Bodyguard,0,0.0,90.0,3.5,2.0,[']']
23702,292640,tt0171095,1/2/1966,1966,"White, White Storks",0,0.0,88.0,0.0,0.0,['uzbekistan']
23703,31150,tt0095379,1/27/1989,1989,Intruder,130000,0.0,88.0,6.2,49.0,"['supermarket', 'slasher']"
23704,104965,tt0204908,1/1/1998,1998,Bo Ba Bu,0,0.0,85.0,0.0,0.0,"['desert', 'uzbekistan']"
23705,246916,tt0310279,9/7/2001,2001,The Universal Clock: The Resistance of Peter Watkins,0,0.0,77.0,4.8,3.0,[']']
23706,142656,tt0134749,2/26/1956,1956,Fountainhead,0,0.0,129.0,5.0,3.0,[']']
23707,17100,tt0120380,1/1/1997,1997,Trucks,0,0.0,95.0,3.5,19.0,"['man vs machine', 'truck']"
23708,93511,tt0452703,3/18/2006,2006,Walkout,9500000,0.0,110.0,4.3,4.0,['based on true story']
23709,5731,tt0076780,12/22/1977,1977,Summer City,0,0.0,90.0,10.0,1.0,"['surfing', 'sydney', 'friendship']"
23710,114423,tt0075803,6/13/1977,1977,Canal Zone,0,0.0,174.0,10.0,1.0,[']']
23711,131966,tt0073758,4/12/1975,1975,Strike Force,0,0.0,73.0,5.5,2.0,"['fbi', 'basketball', 'junkyard', 'drug', 'surveillance']"
23712,36529,tt0097874,8/7/1990,1990,Metamorphosis,0,0.0,96.0,6.3,3.0,"['monster', 'serum', 'university', 'violence', 'metamorphosis', 'researcher', 'dna testing', 'rejuvenate']"
23713,44192,tt0105597,3/1/1991,1991,Timebomb,0,0.0,96.0,5.3,7.0,[']']
23714,40460,tt0236126,7/24/2003,2001,A Crack in the Floor,0,0.0,90.0,3.0,7.0,[']']
23715,119540,tt0088292,11/1/1984,1984,Toy Soldiers,0,0.0,91.0,4.7,3.0,[']']
23716,180717,tt0106681,10/1/1994,1994,Dead On,0,0.0,87.0,4.0,2.0,[']']
23717,128152,tt0097230,7/2/1988,1988,Dracula's Widow,0,0.0,86.0,3.7,3.0,"['vampire', 'dracula', 'independent film', 'wax museum', 'female vampire']"
23718,144351,tt0093088,3/27/1987,1986,Ghost Fever,0,0.0,86.0,2.0,2.0,['family business ']
23719,29883,tt0265944,7/29/2002,2002,The Untold,3000000,0.0,92.0,2.3,4.0,[']']
23720,45431,tt0143213,1/4/1998,1998,Devil in the Flesh,0,0.0,99.0,5.0,8.0,"['fire', 'seduction', 'mystery', 'teacher', 'violence']"
23721,275210,tt0758796,1/1/2008,2008,The Violent Kind,0,0.0,85.0,2.0,1.0,"['u.s. marine', 'iraq invasion']"
23722,88334,tt0805580,8/18/2006,2006,Palimpsest,0,0.0,85.0,6.5,3.0,"['police inspector', 'psychological disintegration']"
23723,42983,tt0082625,3/15/1987,1987,A Lonely Woman,0,0.0,92.0,5.0,1.0,['woman director']
23724,40165,tt0046269,3/24/1953,1953,Salome,0,0.0,103.0,6.3,8.0,['roman empire']
23725,108632,tt0018397,1/22/1927,1927,The Show,0,0.0,76.0,7.0,2.0,"['budapest', 'giant lizard', 'womanizer', 'murder', 'silent film', 'sideshow', 'cad', 'blind man', 'sideshow performers', 'gullible woman', 'nearby prison']"
23726,57052,tt0951279,10/19/2007,2007,The Right Distance,0,0.0,106.0,7.3,6.0,[']']
23727,55717,tt0483206,9/30/2006,2005,The Wind Blows Round,0,0.0,110.0,5.9,9.0,"['cheese', 'village', 'language', 'goat']"
23728,29804,tt0117450,1/1/1996,1996,Rebound: The Legend of Earl 'The Goat' Manigault,0,0.0,120.0,6.8,20.0,['sport']
23729,29610,tt0085892,8/12/1983,1983,The Man Who Wasn't There,0,0.0,111.0,3.1,5.0,[']']
23730,19725,tt0103927,10/2/1992,1992,Carry On Columbus,0,0.0,91.0,3.4,15.0,"['sea', 'ship', 'sequel', 'carry on', 'christopher columbus']"
23731,239628,tt0439532,11/26/2004,2004,Dead End Road,100000,0.0,94.0,0.0,0.0,[']']
23732,41614,tt0183306,11/7/1998,1998,Jinnah,0,0.0,110.0,6.5,4.0,"['muslim', 'biography', 'pakistan', 'political unrest']"
23733,40127,tt0444759,5/14/2004,2004,Art of the Devil,0,0.0,96.0,5.4,10.0,[']']
23734,40701,tt0923779,12/9/2006,2006,Love My Life,0,0.0,96.0,5.4,4.0,"['lesbian relationship', 'lesbian interest', 'lgbt']"
23735,4398,tt0498525,10/24/2007,2007,Lissi and the Wild Emperor,0,0.0,85.0,5.7,57.0,"['monster', 'emperor', 'yeti']"
23736,21784,tt0904049,2/17/2007,2007,Exte: Hair Extensions,0,0.0,108.0,6.0,25.0,['nihon']
23737,4580,tt0073196,3/10/1976,1976,Je t'aime moi non plus,0,0.0,90.0,7.7,10.0,"['gay', 'eroticism', 'bisexuality', 'lorry', 'homosexuality', 'truck driver', 'lgbt']"
23738,71002,tt0065000,7/27/1969,1969,Slogan,0,0.0,90.0,6.0,2.0,[']']
23739,14021,tt0451010,2/5/2005,2005,One Missed Call 2,0,0.0,105.0,5.6,30.0,['mobile phone']
23740,55470,tt0978797,6/24/2006,2006,One Missed Call 3: Final,0,0.0,109.0,4.9,20.0,['mobile phone']
23741,9878,tt0074236,11/12/1976,1976,The Boy in the Plastic Bubble,0,0.0,96.0,5.8,26.0,"['underdog', 'parent child relationship', 'teenage crush', 'illness', 'plastic']"
23742,27122,tt0485857,1/15/2008,2007,The Attic,700,0.0,88.0,3.8,15.0,"['police', 'psychologist', 'psychological drama', 'woman director', 'male screenwriter', 'wiccan']"
23743,19445,tt0417053,10/18/2003,2004,Placebo: Soulmates Never Die: Live in Paris 2003,0,0.0,120.0,6.0,3.0,['concert']
23744,69599,tt0088107,7/11/1984,1984,Long Arm of the Law,0,0.0,100.0,6.3,8.0,[']']
23745,16808,tt1000095,7/15/2006,2006,Pokﾃｩmon Ranger and the Temple of the Sea,0,0.0,107.0,5.6,33.0,[']']
23746,26676,tt0127045,11/14/1986,1986,Neon Maniacs,1500000,0.0,91.0,4.8,6.0,['crime']
23747,44781,tt0322232,4/26/2001,2001,Electrical Girl,0,0.0,89.0,0.0,0.0,[']']
23748,107426,tt0076247,12/1/1979,1979,Julio Begins in July,0,0.0,120.0,7.2,5.0,"['boy', 'chile']"
23749,30299,tt0050085,1/7/1957,1957,The 27th Day,0,0.0,75.0,6.1,7.0,"['decision', 'alien']"
23750,81549,tt0263438,11/27/1998,1998,Everything's Gonna Be Great,0,0.0,107.0,8.0,11.0,"['brother brother relationship', 'father son relationship', 'wife husband relationship', 'cheating', 'lie', 'vacation', 'old man', 'cheating wife', 'older brother']"
23751,197297,tt0261739,10/4/1966,1966,Law of the Border,0,0.0,74.0,5.6,4.0,"['sheep', 'smuggling', 'feudality']"
23752,108497,tt0294592,9/18/2000,2000,Autumn Tale,0,0.0,0.0,6.0,1.0,[']']
23753,212996,tt0103292,9/18/1991,1991,Lee Rock,0,0.0,70.0,5.3,3.0,[']']
23754,36165,tt1009019,1/1/2009,2009,Crimes of the Past,0,0.0,0.0,0.0,0.0,[']']
23755,171688,tt0490075,11/1/2013,2013,Aftermath,0,0.0,84.0,3.9,6.0,[']']
23756,117168,tt0288324,3/22/2002,2002,The Year That Trembled,0,0.0,104.0,0.0,0.0,"['1970s', 'vietnam', 'lottery']"
23757,57479,tt0120498,11/23/1997,1997,What the Deaf Man Heard,0,0.0,120.0,3.3,4.0,[']']
23758,76477,tt0168156,11/22/1998,1998,Saint Maybe,0,0.0,95.0,6.5,2.0,['tragedy']
23759,95892,tt0070189,3/1/1973,1973,Honor Thy Father,0,0.0,97.0,4.0,2.0,['organized crime']
23760,128960,tt0054854,12/31/1961,1961,The Substitute,0,0.0,10.0,6.4,8.0,[']']
23761,77292,tt0098190,3/12/1989,1989,Resurrected,0,0.0,96.0,4.5,2.0,[']']
23762,24676,tt0800026,5/9/2006,2006,Fatal Contact: Bird Flu in America,0,0.0,83.0,5.4,8.0,[']']
23763,283350,tt0443465,9/11/2014,2014,Before We Go,0,37151.0,89.0,6.5,490.0,"['wife husband relationship', 'adventure', 'romance', 'cheating husband', 'stranger', 'manhattan', ' new york city']"
23764,84734,tt0044378,10/1/1952,1952,Venetian Bird,0,0.0,94.0,8.0,2.0,"['coup', 'brit noir', 'private detective']"
23765,258521,tt0059163,1/1/1965,1965,The Deceased,0,0.0,96.0,6.2,5.0,['funeral home']
23766,60898,tt0100014,10/1/1987,1990,Erotic Ghost Story,0,0.0,88.0,7.5,3.0,[']']
23767,67362,tt0938706,3/28/2008,2008,The Last Lullaby,0,0.0,93.0,0.0,0.0,"['hitman', 'shootout']"
23768,262987,tt0043533,1/1/1951,1951,Filomena Marturano,0,0.0,,0.0,0.0,[']']
23769,162954,tt0020980,3/1/1930,1930,Walk Cheerfully,0,0.0,95.0,4.8,4.0,[']']
23770,38812,tt0012253,3/14/1921,1921,Hard Luck,0,0.0,22.0,7.3,15.0,[']']
23771,8460,tt0278723,4/9/2002,2002,The Skulls II,3800000,0.0,99.0,5.3,21.0,"['secret', 'coffin', 'literature', 'brotherhood', 'connecticut', 'morgue', 'lacrosse', 'coroner', 'initiation', 'lecture', 'ducati']"
23772,10594,tt0352851,3/23/2004,2004,The Skulls III,0,0.0,102.0,4.8,13.0,"['suspicion of murder', 'brotherhood', 'college', 'sexism', 'conspiracy of murder']"
23773,207649,tt0202055,5/13/1999,1999,Vanaprastham,0,0.0,119.0,7.2,6.0,"['dancer', 'dance', 'rejection', 'malayalam', 'lower caste']"
23774,98125,tt0031440,9/29/1939,1939,Honeymoon in Bali,0,0.0,95.0,6.5,1.0,[']']
23775,13336,tt0884335,6/25/2007,2007,Chrysalis,12000000,0.0,94.0,5.4,18.0,"['future', 'dystopia', 'memory', 'blood', 'medical', 'doctor', 'torture', 'bare chested male', 'punched in the gut', 'bare chested male bondage']"
23776,10270,tt0417844,1/1/2005,2005,The Challenge,300000,0.0,102.0,4.8,3.0,"['berlin', 'civil war', 'dictator', 'martial arts', 'kung fu', 'future', 'army', 'murder']"
23777,64348,tt0102562,5/31/1991,1991,Robotrix,0,0.0,90.0,7.2,3.0,"['sex', 'cyborg', 'martial arts', 'resurrection', 'female protagonist', 'policewoman killing']"
23778,39998,tt0167945,3/12/1997,1997,The Fruit is Swelling,0,0.0,90.0,4.7,3.0,['first love']
23779,118379,tt0117575,11/28/1996,1996,Viva Erotica,0,0.0,99.0,8.0,2.0,[']']
23780,254502,tt0420133,2/13/2004,2004,R20,0,0.0,96.0,6.3,3.0,[']']
23781,249934,tt0269876,1/1/2000,2000,The Slow Business of Going,0,0.0,95.0,5.0,1.0,['woman director']
23782,61765,tt0059831,12/4/1965,1965,Up to His Ears,0,0.0,104.0,6.5,19.0,[']']
23783,53800,tt0013597,3/7/1922,1922,Sherlock Holmes,0,0.0,85.0,5.0,1.0,['silent film']
23784,97403,tt0995055,2/1/2006,2006,The Trail Of Tears: Cherokee Legacy,0,0.0,115.0,0.0,0.0,[']']
23785,269999,tt0173870,9/4/1968,1968,Fire!,0,0.0,87.0,0.0,0.0,[']']
23786,99022,tt0808482,9/19/2006,2006,Stephen Fry: The Secret Life of the Manic Depressive,0,0.0,120.0,6.0,4.0,[']']
23787,102812,tt0068562,7/21/1972,1972,FTA,0,0.0,97.0,6.0,1.0,"['stage show', 'anti war']"
23788,59444,tt0457004,4/28/2005,2005,2 Young,0,0.0,107.0,7.3,3.0,"['pregnant minor', 'teenager', 'teenage pregnancy']"
23789,317720,tt0109732,9/16/1994,1994,"English, August",0,0.0,118.0,9.0,1.0,[']']
23790,29342,tt0075620,11/1/1978,1978,The Bees,0,0.0,92.0,4.4,8.0,"['laboratory', 'killer bees']"
23791,86223,tt0100531,12/12/1989,1989,Russian Terminator,0,0.0,87.0,8.0,1.0,"['kidnapping', 'ninja']"
23792,171429,tt0344936,1/1/2004,2001,Black Indians: An American Story,0,0.0,60.0,0.0,0.0,"['culture clash', 'integration', 'alienation', 'history', 'native american', 'racism', 'african american', 'racial tension', 'racial prejudice', 'cross cultural relationship', 'mixed race child', 'american history']"
23793,42727,tt0061203,4/14/1966,1966,Women of the Prehistoric Planet,0,0.0,90.0,2.6,5.0,[']']
23794,325645,tt0200108,3/30/1972,1972,"Senza famiglia, nullatenenti cercano affetto",0,0.0,,6.0,1.0,[']']
23795,49321,tt0065489,3/8/1970,1970,Brancaleone alle crociate,0,0.0,116.0,6.9,28.0,['brancaleone']
23796,246457,tt0075688,2/6/1977,1977,Antonio Gramsci: The Days of Prison,0,0.0,127.0,8.0,2.0,[']']
23797,43592,tt0221115,10/13/2000,2000,Teeth,0,0.0,0.0,6.5,2.0,[']']
23798,41669,tt0205924,12/23/1999,1999,Fantozzi 2000 - La clonazione,0,0.0,0.0,4.5,55.0,[']']
23799,41668,tt0116279,12/20/1996,1996,Fantozzi The Return,0,0.0,97.0,5.4,70.0,[']']
23800,64822,tt0109378,1/1/1994,1994,Dear Goddamned Friends,0,0.0,0.0,6.8,11.0,[']']
23801,41665,tt0106867,1/1/1993,1993,Fantozzi in Heaven,0,0.0,0.0,5.6,66.0,[']']
23802,37770,tt0099545,1/15/1990,1990,Fantozzi To The Rescue,0,0.0,105.0,6.0,61.0,[']']
23803,52106,tt0178579,6/6/1989,1989,I Won the New Year's Lottery,0,0.0,92.0,5.5,26.0,[']']
23804,41664,tt0095134,12/22/1988,1988,Fantozzi Retires,0,0.0,102.0,5.9,68.0,[']']
23805,38315,tt0203092,9/22/1987,1987,Scuola di ladri 2,0,0.0,96.0,5.4,32.0,[']']
23806,82080,tt0093864,2/27/1987,1987,Rimini Rimini,0,0.0,114.0,4.5,12.0,[']']
23807,38313,tt0091911,9/25/1986,1986,School of Thieves,0,0.0,96.0,5.9,51.0,[']']
23808,30459,tt0128221,12/20/1985,1985,Fracchia Against Dracula,0,0.0,94.0,5.8,40.0,[']']
23809,38310,tt0126618,1/1/1985,1985,Firefighters,0,0.0,97.0,5.4,56.0,[']']
23810,26285,tt0085524,1/1/1983,1983,Fantozzi Still Suffers,0,0.0,85.0,6.4,77.0,[']']
23811,106256,tt0086331,10/29/1982,1982,Sogni mostruosamente proibiti,0,0.0,0.0,5.5,3.0,[']']
23812,41610,tt0082407,12/22/1981,1981,Fracchia The Human Beast,0,0.0,99.0,6.8,57.0,[']']
23813,24161,tt0088710,1/1/1985,1985,My Friends Act III,0,0.0,110.0,6.4,44.0,"['joke', 'male friendship']"
23814,58070,tt0087716,1/12/1984,1984,Mi manda Picone,0,0.0,0.0,5.5,4.0,[']']
23815,63274,tt0079523,1/1/1979,1979,Velvet Hands,0,0.0,98.0,6.3,17.0,[']']
23816,37765,tt0082034,1/1/1981,1981,Ace,0,0.0,90.0,5.9,27.0,[']']
23817,11441,tt0082562,12/18/1981,1981,Madly in Love,0,0.0,100.0,6.8,42.0,"['rome', 'bus driver', 'love', 'falling in love', 'pretty woman']"
23818,38271,tt0084018,1/1/1982,1982,Grand Hotel Excelsior,0,0.0,114.0,6.1,33.0,[']']
23819,68275,tt0086274,12/22/1983,1983,Special Features: Handsome,0,0.0,95.0,5.9,16.0,[']']
23820,128657,tt0166335,1/1/1992,1992,Saint Tropez - Saint Tropez,0,0.0,98.0,2.0,3.0,[']']
23821,35634,tt0092709,12/20/1986,1986,The Grumpy,0,0.0,113.0,5.6,16.0,[']']
23822,4255,tt0065904,2/10/1970,1970,The Party at Kitty and Stud's,5000,0.0,71.0,3.2,17.0,"['male nudity', 'female nudity', 'group sex', 'erection', 'penis', 'erotic movie']"
23823,220436,tt0064563,10/2/1969,1969,Language of Love,0,0.0,98.0,4.3,3.0,"['sex education', 'health education']"
23824,42031,tt0089297,1/1/1985,1985,Hour of the Star,0,0.0,96.0,6.2,8.0,['woman director']
23825,59241,tt0100835,3/1/1991,1991,Ultrﾃ,0,0.0,0.0,6.6,10.0,[']']
23826,17401,tt0146496,3/1/1971,1971,"Blue Water, White Death",0,0.0,99.0,0.0,0.0,"['hunter', 'shark']"
23827,169364,tt0069334,11/23/1972,1972,Swayamvaram,39000,0.0,131.0,8.0,1.0,"['married couple', 'classic', 'writer', 'novelist', 'malayalam', 'unemployed']"
23828,50339,tt0428965,5/16/2005,2005,Little Jerusalem,0,0.0,97.0,6.5,2.0,['woman director']
23829,27412,tt0095312,3/1/1988,1988,Hollywood Chainsaw Hookers,23000,0.0,75.0,5.4,26.0,"['detective', 'narration', 'nudity', 'ritual', 'human sacrifice', 'blood', 'grindhouse', 'chainsaw', 'prostitution', 'private detective', 'dismemberment', 'egyptian mythology', 'film noir']"
23830,104242,tt0070235,11/22/1973,1973,I Will Walk Like a Crazy Horse,0,0.0,100.0,7.8,5.0,"['epilepsy', 'police', 'surrealism', 'desert', 'incest', 'cannibalism', 'breastfeeding', 'transvestite']"
23831,210923,tt0064086,5/12/1969,1969,Bhuvan Shome,0,0.0,96.0,5.0,1.0,['psychological drama']
23832,165108,tt0087412,8/6/1984,1984,The Story of O Part 2,0,0.0,107.0,2.7,7.0,[']']
23833,147050,tt0122580,10/31/1929,1929,Lambchops,0,0.0,8.0,6.5,2.0,[']']
23834,135697,tt0051080,1/1/1957,1958,K.O. Miguel,0,0.0,80.0,0.0,0.0,[']']
23835,102831,tt0101561,5/1/1989,1989,Chameleon Street,0,0.0,94.0,8.5,2.0,['independent film']
23836,15657,tt0437503,6/13/2005,2005,Tarzan II,0,0.0,72.0,6.0,231.0,['tarzan']
23837,130374,tt0037756,7/27/1945,1945,Guest Wife,0,0.0,90.0,5.8,5.0,"['small town', 'trip', 'war correspondent', 'boyhood friend']"
23838,86332,tt0130216,4/7/1978,1978,The Redeemer: Son of Satan!,0,0.0,84.0,5.9,8.0,['class reunion']
23839,74495,tt0482459,1/16/2010,2010,Bandage,0,0.0,119.0,6.2,3.0,[']']
23840,52589,tt0475760,1/15/2005,2005,Tokyo Tower,0,0.0,125.0,5.6,4.0,[']']
23841,80648,tt0257750,9/26/2001,2001,Heart of Stone,0,0.0,90.0,0.0,0.0,[']']
23842,25161,tt0246643,4/24/1992,1992,George Carlin: Jammin' in New York,0,0.0,59.0,7.8,12.0,"['comedian', 'concert', 'stand-up comedy', 'adult humor', 'tv movie', 'tv special']"
23843,80219,tt0338109,4/7/2003,2003,Homeless to Harvard: The Liz Murray Story,0,0.0,104.0,6.1,17.0,['homeless teenager']
23844,39229,tt0159510,7/11/1981,1981,Mobile Suit Gundam II: Soldiers of Sorrow,0,0.0,139.0,6.8,9.0,[']']
23845,39230,tt0159511,3/13/1982,1982,Mobile Suit Gundam III: Encounters in Space,0,0.0,144.0,6.5,10.0,[']']
23846,353653,tt0394837,6/19/1958,1958,A Town Has Turned to Dust,0,0.0,0.0,0.0,0.0,[']']
23847,64872,tt0058657,4/12/1964,1964,A Tiger Walks,0,0.0,91.0,7.0,2.0,[']']
23848,63963,tt0870967,9/14/2006,2006,Maundy Thursday,4,0.0,120.0,5.8,9.0,[']']
23849,66799,tt0109161,2/26/1994,1994,Assault at West Point: The Court-Martial of Johnson Whittaker,0,0.0,95.0,6.5,2.0,"['racism', 'courtroom', 'west point', 'told in flashback', 'rutherford hayes']"
23850,42515,tt0060661,8/3/1966,1966,The Man Called Flintstone,0,0.0,89.0,7.0,13.0,[']']
23851,65431,tt0162897,7/11/1999,1999,The Hunley,0,0.0,94.0,6.0,3.0,"['submarine', 'civil war', 'historical figure', 'made for cable tv', 'history']"
23852,67846,tt0448100,6/14/2005,2005,Richard Jeni: A Big Steaming Pile of Me,0,0.0,0.0,0.0,0.0,[']']
23853,25926,tt0296753,11/6/2001,2001,Mind Meld: Secrets Behind the Voyage of a Lifetime,0,0.0,75.0,6.6,4.0,['space opera']
23854,80609,tt0267281,4/22/2001,2001,Au Pair II,0,0.0,97.0,4.5,8.0,[']']
23855,182217,tt0192080,4/5/1988,1988,"The Good, the Bad, and Huckleberry Hound",0,0.0,0.0,8.0,1.0,[']']
23856,13415,tt0175122,1/9/1975,1975,Rikki-Tikki-Tavi,0,0.0,24.0,5.4,4.0,[']']
23857,60551,tt0046532,1/1/1954,1953,War Arrow,0,0.0,78.0,6.4,6.0,"['adventure', 'war', 'romance']"
23858,89738,tt0101631,11/4/1991,1991,The Crucifer of Blood,0,0.0,103.0,6.7,5.0,['sherlock holmes']
23859,76790,tt0147995,5/26/1998,1998,The Chosen One: Legend of the Raven,0,0.0,88.0,7.0,2.0,[']']
23860,82767,tt0161215,12/23/1947,1947,ﾂ｡A volar joven!,0,0.0,113.0,6.0,1.0,"['flying', 'airplane', 'father-in-law', 'girlfriend', 'daughter', 'wedding', 'private']"
23861,164652,tt0140785,10/4/1998,1998,About Sarah,0,0.0,93.0,5.0,1.0,"['mother daughter relationship', 'intellectual disability']"
23862,108227,tt0113008,5/24/1995,1995,The Face on the Milk Carton,0,0.0,87.0,5.7,9.0,[']']
23863,85411,tt0214698,4/24/2000,2000,The Three Stooges,0,0.0,88.0,4.8,5.0,"['wheelchair', 'comedy team', 'three stooges', 'hollywood', 'docudrama', 'vaudeville', 'stroke', 'the three stooges', 'biopic']"
23864,7092,tt0406310,5/11/2004,2004,Van Helsing: The London Assignment,0,0.0,30.0,6.0,51.0,"['london england', 'mr. hayd', 'mision', 'van helsing']"
