,Id,Title,Production Companies
17904,77664,And You Thought Your Parents Were Weird!,
17905,205798,Another Chance,
17906,43167,Andy Hardy's Double Life,
17907,11144,They Called Him Bulldozer,Leone Film
17908,11614,Bomber,
17909,58447,Three Giant Men,
17910,244447,Another Face,
17911,22924,Armored Car Robbery,
17912,44796,Arena,Empire Pictures
17913,19154,The Second Arrival,Rootbeer Films
17914,50277,Two Guys Talkin' About Girls,Trimark Pictures
17915,26450,Phantom of the Megaplex,
17916,77645,The Redhead from Wyoming,
17917,149856,Baby on Board,
17918,4548,The Count of Monte Cristo,MEDIA Programme of the European Union
17918,4548,The Count of Monte Cristo,DD Productions
17918,4548,The Count of Monte Cristo,Mediaset
17918,4548,The Count of Monte Cristo,GMT Productions
17918,4548,The Count of Monte Cristo,Cité Films
17918,4548,The Count of Monte Cristo,Taurus Film
17919,177699,Alan Partridge: Alpha Papa,BBC Films
17919,177699,Alan Partridge: Alpha Papa,StudioCanal
17919,177699,Alan Partridge: Alpha Papa,Baby Cow Productions
17920,23535,Class of 1999,Lightning Pictures
17921,58218,The Devil's Nightmare,Delfino Film
17922,121791,The Attack,3b productions
17922,121791,The Attack,Scope Pictures
17922,121791,The Attack,Fresco Films
17922,121791,The Attack,Douri Films
17923,30143,Lupin the Third: The Secret of Mamo,Toho Company
17924,89345,Bloody Murder,
17925,293198,The Road to Brown,
17926,241340,The Forsyte Saga,
17927,42502,The Brute,
17928,38120,Zombies of Mora Tau,
17929,36089,The Giant Claw,
17930,44545,The Werewolf,
17931,21683,Batman: Mystery of the Batwoman,
17932,35919,Creature with the Atom Brain,
17933,39027,Kickboxer 3: The Art of War,
17934,50346,Kickboxer 4: The Agresor,
17935,61954,Class of 1999 II - The Substitute,
17936,157862,Growing Pains,
17937,18851,The Cat and the Canary,
17938,259808,Criminal Justice,
17939,54266,"Fight, Zatôichi, Fight",
17940,59589,Mr. Moto in Danger Island,
17941,155751,A Family Affair,
17942,37312,Killer at Large,
17943,59735,Cameron's Closet,
17944,27003,The Black Room,
17945,81780,A golpes,
17946,26158,Around the World Under the Sea,
17947,204128,Amorosa,
17948,65958,The Supper,
17949,215134,Moving the Mountain,
17950,47559,The First Grader,Original Pictures
17951,72968,Vassilisa the Beautiful,
17952,82473,Askari,
17953,54133,Madhouse,
17954,62755,Back Door to Hell,Lippert Pictures
17955,35895,A Cry in the Night,Ladd Enterprises
17956,19029,When Nietzsche Wept,
17957,30689,Four Flies on Grey Velvet,Paramount Pictures
17957,30689,Four Flies on Grey Velvet,Marianne Productions
17958,154019,Belarmino,
17959,116764,Dealing: Or the Berkeley-to-Boston Forty-Brick Lost-Bag Blues,
17960,250155,The Marva Collins Story,
17961,51166,La Parisienne,Filmsonor
17961,51166,La Parisienne,Les Films Ariane
17962,107239,Brothers O'Toole,CVD Studios
17963,46891,Find Love,
17964,66148,The Late Mathias Pascal,
17965,96252,A Date with Judy,
17966,77123,A Royal Scandal,
17967,107231,A Ticklish Affair,
17968,242920,The Glass House,
17969,25756,Clownhouse,
17970,39005,The Crimson Permanent Assurance,Universal Pictures
17970,39005,The Crimson Permanent Assurance,Celandine Films
17971,217038,Dolly and Her Lover,
17972,29231,The Immortals,Nu Image Films
17973,48319,Joyride,
17974,21708,My Wife Is a Gangster 2,
17975,33028,Too Hot to Handle,
17976,168496,Act of Love,
17977,219956,Act Of Love,
17978,43740,The Little Traitor,
17979,2911,The Last Drop,
17980,16921,Autopsy,FlipZe Pictures
17980,16921,Autopsy,Project 8 Films
17980,16921,Autopsy,Parallel Media
17980,16921,Autopsy,Voodoo Production Services
17981,25172,Komodo,
17982,218212,Apartment for Peggy,
17983,46525,Back from Eternity,
17984,90785,Back in Business,PFG Entertainment
17985,136336,The Long Dark Hall,
17986,174773,Sealed Cargo,
17987,176734,A Life of Her Own,
17988,42244,The First Nudie Musical,
17989,211729,Freeway,
17990,79950,Naked Souls,Vanguard Entertainment
17991,107355,The Kidnapping Of The President,
17992,124298,Kitchen Party,
17993,40833,King Cobra,
17994,24789,Subspecies,
17995,52017,Bloodstone: Subspecies II,Castel Film Studio
17996,52021,Bloodlust: Subspecies III,Castel Film Romania
17997,84058,From Hell It Came,
17998,54768,Zapped Again!,
17999,52022,Subspecies 4: Bloodstorm,
18000,75465,The Conman,
18001,64936,Murder à la Mod,
18002,53417,The Fireman,
18003,200236,Doctors' Wives,
18004,27711,Killjoy,Full Moon Pictures
18005,27712,Killjoy 2: Deliverance from Evil,
18006,65114,The Cockleshell Heroes,Columbia Pictures
18007,47913,King of Texas,Hallmark Entertainment
18008,49802,The Secret of the Third Planet,
18009,10432,Hack!,Smithfield Street Productions
18010,62648,Backlash,
18011,194126,Black Sun: The Mythological Background of National Socialism,
18012,86685,The Item,
18013,37463,Phantom of the Rue Morgue,
18014,183825,Bad Men of Missouri,
18015,124429,Badman's Country,
18016,37183,The Glass Web,
18017,40231,The Incredible Melting Man,Dynamite Entertainment
18018,17282,Rage of Honor,
18019,218508,Setouchi Moonlight Serenade,Fuji Television Network
18019,218508,Setouchi Moonlight Serenade,Shochiku
18019,218508,Setouchi Moonlight Serenade,Pony Canyon
18020,57655,Spin,Paul Schiff Productions
18021,95730,Lisa,
18022,138030,The Coward,
18023,28735,Deathsport,
18024,103902,Unfinished Sky,New Holland Pictures
18025,57892,Vizontele,
18026,64820,The Crimson Petal and the White,
18027,30995,I Was a Teenage Zombie,
18028,85509,Joy of Sex,Paramount Pictures
18029,27885,Just One of the Girls,
18030,28320,Aurora Borealis,
18031,38807,Badman's Territory,
18032,41349,The Milky Way,
18033,106599,Imaginary Witness: Hollywood and the Holocaust,
18034,103713,Eminem AKA,
18035,63924,Jungleground,
18036,12791,End of the Line,
18037,9971,The Last Run,
18038,156339,The Wet Parade,
18039,102059,Collision Course,
18040,320849,Ice Age Columbus: Who Were the First Americans?,
18041,74137,The Wedding Party,
18042,36992,Shakma,Castle Hill Productions
18043,43678,The Champion,
18044,50775,A Jitney Elopement,
18045,108564,Saint Joan,
18046,41347,The Cat's-Paw,
18047,53407,His Regeneration,
18048,53374,Mabel at the Wheel,
18049,40950,The Naked Civil Servant,
18050,34937,An Englishman in New York,
18051,81996,Bandit's Silver Angel,
18052,39243,Off Beat,
18053,114726,Out on a Limb,
18054,47038,The Pit,
18055,136966,Barbed Wire,Columbia Pictures
18056,75506,World Without End,
18057,23045,Killers from Space,
18058,53949,The Monster that Challenged the World,
18059,25666,Frog Dreaming,
18060,2093,Amsterdamned,
18061,28484,Colorado Territory,
18062,26251,Wanda Sykes: Sick and Tired,
18063,41889,Sorceress,New World Pictures
18064,15810,The Tender Hook,
18065,51452,The Century of the Self,
18066,27232,Conquest,Clemi Cinematografica
18066,27232,Conquest,Conquest Productions
18066,27232,Conquest,Esme
18067,78143,A Gathering of Old Men,
18068,118948,Adventures of Kitty O'Day,
18069,249333,An Innocent Affair,United Artists
18070,256382,The Circus Tent,
18071,60125,Men Seeking Women,
18072,24331,Scanners II: The New Order,Malofilm
18072,24331,Scanners II: The New Order,Allegro Films
18072,24331,Scanners II: The New Order,The Image Organization
18073,33305,Scanners III: The Takeover,Malofilm
18073,33305,Scanners III: The Takeover,The Image Organization
18073,33305,Scanners III: The Takeover,Filmtech
18074,103168,Apache Country,Columbia Pictures
18075,25584,Every Other Week,
18076,86049,Follow Me!,
18077,154413,Orderly or Disorderly,
18078,30244,Kabul Express,
18079,43727,Jolene,
18080,77776,La Dilettante,
18081,51947,Shake Hands with the Devil,Pennebaker Productions
18082,210940,The Monitors,Wilding Picture Productions
18083,97790,Prison of the Dead,Full Moon Pictures
18084,21381,Rabid Grannies,
18085,37087,711 Ocean Drive,Frank Seltzer Productions
18086,1803,Angel,Planet Productions
18086,1803,Angel,Adams Apple Film Company
18087,49393,Favela Rising,
18088,65481,Germany Pale Mother,
18089,423078,Narrien Illat,
18090,126560,Bride of the Earth,
18091,276123,A Tale from the Past,
18092,195450,Men and Women,Vera Cruz Studios
18093,3149,Jesse James Meets Frankenstein's Daughter,
18094,49162,Alice Upside Down,
18095,34461,Alice's Adventures in Wonderland,
18096,78250,Blood Shack,
18097,253120,Almost You,
18098,10598,Dirty,Deviant Films
18099,100461,The Christian Revolt,
18100,97397,Television Under The Swastika,
18101,4479,Les Misérables,
18102,175953,Year Zero: The Silent Death of Cambodia,
18103,113364,Stealing a Nation,
18104,62996,They Only Kill Their Masters,
18105,51985,An All Dogs Christmas Carol,
18106,197926,Sincerely Yours,
18107,56290,Attila,
18108,17025,Look,Capture Film Internatrional
18109,47369,Avenger,
18110,55539,Zombie High,
18111,128917,Voodoo Dawn,
18112,293109,Onnenpeli,
18113,38273,Calling Dr. Death,
18114,10006,Wild Seven,
18115,64078,The Frozen Ghost,
18116,273160,Four Eyes and Six-Guns,
18117,64076,Weird Woman,
18118,172782,Dances with Dragon,
18119,10085,Unrest,Asgaard Entertainment
18120,55370,The Thief of Paris,
18121,121317,Family Secrets,
18122,86816,The Legend of Lylah Clare,
18123,29368,A Place of One's Own,
18124,56115,The Bikini Carwash Company,
18125,82407,Bloodsuckers from Outer Space,
18126,34023,Bloodsucking Freaks,Troma Entertainment
18127,154795,One Nation Under God,
18128,43115,Earth vs. the Spider,
18129,194516,A Stranger in Town,
18130,18167,Another 9 1/2 Weeks,M6 Films
18130,18167,Another 9 1/2 Weeks,Odessa Films
18130,18167,Another 9 1/2 Weeks,Saga Pictures
18130,18167,Another 9 1/2 Weeks,Jones Film
18131,200390,Back in the Saddle,
18132,3160,Frankenstein Conquers the World,Toho Company
18133,39468,Godzilla vs. Megaguirus,
18134,39264,Godzilla vs. Megalon,
18135,29941,Back To The Secret Garden,Artisan Entertainment
18136,35911,Cult of the Cobra,
18137,291907,Jealousy,
18138,36214,Rebirth of Mothra,
18139,27207,Bloodsucking Pharaohs in Pittsburgh,
18140,30478,Bloody New Year,Lazer Entertainment
18141,39466,Godzilla vs. SpaceGodzilla,
18142,95006,The Killing of America,Towa Productions
18143,28868,Being Cyrus,
18144,468343,Silja - nuorena nukkunut,
18145,81538,Watermarks,Cinephil
18145,81538,Watermarks,Jetlag Productions
18145,81538,Watermarks,Zadig Productions
18145,81538,Watermarks,Yofi Films
18146,38221,Space Amoeba,
18147,43015,Varan the Unbelievable,Cory Film Corporation
18148,58631,29 Palms,George Street Pictures
18148,58631,29 Palms,Release Entertainment
18149,87302,Alien Space Avenger,
18150,58591,Miracle Run,
18151,64077,Pillow of Death,
18152,36212,Rebirth of Mothra II,
18153,36247,Rebirth of Mothra III,
18154,103648,Inherit the Wind,MGM Television
18155,42716,Assault on a Queen,Paramount Pictures
18155,42716,Assault on a Queen,Seven Arts Pictures
18156,78235,Bad Medicine,
18157,40221,The Borrower,Cannon Group
18158,50441,Boulevard,
18159,19594,Bartok the Magnificent,Twentieth Century Fox Film Corporation
18160,37342,Maniac,
18161,62039,Breaking Point,
18162,174988,Folies Bergère de Paris,
18163,256396,The Thrill of Brazil,
18164,57725,The Escape Artist,
18165,187569,Four Days in July,
18166,56949,Wind with the Gone,
18167,4519,Conversations with My Gardener,
18168,168027,Freaky Deaky,Final Cut Productions
18169,44005,The Great Texas Dynamite Chase,
18170,75905,Fragment of Fear,
18171,83059,Disfigured,
18172,39469,Godzilla: Tokyo S.O.S.,
18173,152532,Dallas Buyers Club,Universal Studios
18173,152532,Dallas Buyers Club,Universal Pictures
18173,152532,Dallas Buyers Club,Voltage Pictures
18174,97434,Gambit,CBS Films
18174,97434,Gambit,FilmNation Entertainment
18174,97434,Gambit,Crime Scene Pictures
18174,97434,Gambit,Michael Lobell Productions
18175,66538,The Discreet,
18176,193212,The Man Who Captured Eichmann,
18177,16242,Les patriotes,
18178,144613,Beau Brummel,
18179,156566,Red Garters,
18180,265727,Les Formidables,
18181,14297,Root of All Evil?,
18182,56579,24 Hours On Craigslist,
18183,61936,The Reformer and the Redhead,
18184,12636,Godzilla Against MechaGodzilla,
18185,49186,Latitude Zero,Ambassador Productions
18185,49186,Latitude Zero,Don Sharpe Enterprises
18186,295045,Little Ninjas,
18187,128266,The Day Lincoln Was Shot,
18188,59100,Beautiful Dreamer: Brian Wilson and the Story of Smile,
18189,184802,Because You're Mine,
18190,250610,The Crew,
18191,69056,Breathing Fire,
18192,44900,Bailey's Billion$,
18193,28592,The Castle of the Living Dead,Francinor
18194,118153,The Sword and the Dragon,
18195,155399,The Day the Earth Froze,Mosfilm
18196,19644,Silmido,
18197,43208,Snowball Effect: The Story of Clerks,
18198,24786,In Tranzit,Thema Production
18199,51215,The Breed,
18200,243860,The Third Sex,
18201,49914,W.C. Fields and Me,
18202,124581,Outside the Law,
18203,110674,Apache Territory,Columbia Pictures Corporation
18204,173433,Holes in My Shoes,
18205,84324,The Super Cops,Tom Ward Enterprises
18205,84324,The Super Cops,Winger
18206,67530,The Lords of Discipline,
18207,36820,Won Ton Ton: the Dog Who Saved Hollywood,
18208,53318,The Fairy King Of Ar,
18209,222858,A Bucket of Blood,Showtime Networks
18210,122408,Buttcrack,
18211,93498,Card Subject To Change,ShoreFront Entertainment
18212,121555,Stephen Tobolowsky's Birthday Party,
18213,4146,The Wonderful Crook,Artco Films
18214,21776,Cash Truck,Eskwad
18214,21776,Cash Truck,CinéCinéma
18215,19039,The Conclave,Studio Hamburg International Production
18215,19039,The Conclave,Saltire Entertainment
18216,15725,Chasing Ghosts: Beyond the Arcade,
18217,97971,Chillers,
18218,203833,The Book Thief,Studio Babelsberg
18218,203833,The Book Thief,Fox 2000 Pictures
18219,70224,The Curse of the Oily Maniac,
18220,232018,Parineeta,
18221,143534,The White Shadow,
18222,80521,All Mine to Give,
18223,13293,China O'Brien,
18224,42461,The Scarlet Letter,
18225,46997,The Magic Voyage of Sinbad,
18226,129405,World War II: When Lions Roared,
18227,28550,"It's the Easter Beagle, Charlie Brown",
18228,61194,Beyond the Time Barrier,
18229,171861,The Flight That Disappeared,
18230,194509,The Crystal Ball,
18231,4578,Flesh,
18232,293092,Back to the USSR,
18233,15991,Bad Biology,
18234,206188,Once Upon a Scoundrel,
18235,124517,Emotion,
18236,275905,Bells of Capistrano,
18237,42286,Berlin Express,
18238,42870,Creatures from the Abyss,
18239,85024,Shatter Dead,
18240,107781,The Club,
18241,231472,The Christmas Party,
18242,3030,End of the World,
18243,76422,My Louisiana Sky,
18244,52608,Z.P.G.,Paramount Pictures
18245,25781,A Raisin in the Sun,
18246,202436,The Story of Esther Costello,
18247,251367,Club Fed,
18248,107311,Crackerjack,Worldvision
18248,107311,Crackerjack,North American Pictures
18249,27294,Crime Wave,
18250,40466,Crocodile,
18251,252622,The Mating of Millie,
18252,31297,Ninja 1,
18253,18547,The Ferryman,Lipsync Productions
18253,18547,The Ferryman,General Film Corporation
18254,64534,The Strange Case of Dr. Jekyll and Miss Osbourne,Multimedia Gesellschaft für Audiovisuelle Information mbH
18254,64534,The Strange Case of Dr. Jekyll and Miss Osbourne,Allegro Productions
18255,77403,Disco Godfather,
18256,162494,Crisis: Behind a Presidential Commitment,Drew Associates
18257,162850,The China Lake Murders,
18258,75564,The Galaxy Invader,
18259,42732,Bad Girls Go to Hell,
18260,31332,The Stranger,Paramount Pictures
18260,31332,The Stranger,Dino de Laurentiis Cinematografica
18260,31332,The Stranger,Marianne Productions
18261,37445,Les Misérables: 10th Anniversary Concert at the Royal Albert Hall,
18262,106646,The Wolf of Wall Street,Paramount Pictures
18262,106646,The Wolf of Wall Street,Appian Way
18262,106646,The Wolf of Wall Street,EMJAG Productions
18262,106646,The Wolf of Wall Street,Red Granite Pictures
18263,30877,Cut and Run,
18264,2072,Cyberjack,Catalyst Films International
18265,4839,Love Life,
18266,46793,Shadows of a Hot Summer,
18267,222487,scissere,
18268,43254,7th Cavalry,
18269,21930,Gamera,
18270,16692,The Tale of Zatôichi,
18271,16693,The Tale of Zatôichi Continues,
18272,18440,Days of Darkness,
18273,18440,Days of Darkness,
18274,75629,Evangelion: 3.0 You Can (Not) Redo,
18275,41831,True Heart,
18276,22899,Gamera vs. Barugon,
18277,116745,The Secret Life of Walter Mitty,New Line Cinema
18277,116745,The Secret Life of Walter Mitty,Ingenious Media
18277,116745,The Secret Life of Walter Mitty,Twentieth Century Fox Film Corporation
18277,116745,The Secret Life of Walter Mitty,Samuel Goldwyn Films
18277,116745,The Secret Life of Walter Mitty,Big Screen Productions
18277,116745,The Secret Life of Walter Mitty,Red Hour Films
18277,116745,The Secret Life of Walter Mitty,TSG Entertainment
18278,18510,New Tale of Zatôichi,
18279,18511,Zatôichi the Fugitive,
18280,163392,The War Between Men and Women,Cinema Center Films
18280,163392,The War Between Men and Women,Jalem Productions
18281,90563,The April Fools,Cinema Center Films
18282,264113,The Man You Had in Mind,
18283,48880,The Life & Adventures of Santa Claus,
18284,309410,Malta G.C.,Ministry of Information
18284,309410,Malta G.C.,Crown Film Unit
18285,54236,Cousin Angelica,
18286,195516,Baboona,
18287,59833,Stakeout on Dope Street,
18288,54283,Zatôichi Goes to the Fire Festival,
18289,45697,A Christmas Carol,
18290,25028,The Dead Next Door,
18291,264061,Ski Patrol,
18292,57047,The Fourth Angel,
18293,55547,Route 666,
18294,121636,The Rat Race,
18295,26131,Straight From the Heart,
18296,40448,The Dead Pit,
18297,223389,Dead Silence,
18298,43967,Urusei Yatsura 2: Beautiful Dreamer,
18299,14569,I-See-You.Com,
18300,47257,A Christmas Carol,
