,Id,Title,Genres
16102,9295,Soloalbum,Music
16103,60309,The Conspirator,Crime
16103,60309,The Conspirator,Drama
16103,60309,The Conspirator,History
16104,35030,The Young One,Drama
16105,31398,Michael the Brave,War
16105,31398,Michael the Brave,Drama
16105,31398,Michael the Brave,History
16106,43120,Missile to the Moon,
16107,38774,Mr. Moto Takes a Chance,Drama
16107,38774,Mr. Moto Takes a Chance,Thriller
16107,38774,Mr. Moto Takes a Chance,Crime
16107,38774,Mr. Moto Takes a Chance,Mystery
16108,29484,Mysterious Mr. Moto,Mystery
16108,29484,Mysterious Mr. Moto,Thriller
16108,29484,Mysterious Mr. Moto,Crime
16108,29484,Mysterious Mr. Moto,Drama
16109,88271,Where Now Are the Dreams of Youth?,Drama
16110,62385,The Little Girl Who Conquered Time,Romance
16111,162453,Kaïrat,Drama
16112,77922,Laila,Drama
16113,35802,Suzanne's Diary for Nicholas,Drama
16113,35802,Suzanne's Diary for Nicholas,Romance
16114,73930,Recollections of the Yellow House,Comedy
16115,105287,Super 8 Stories,Music
16115,105287,Super 8 Stories,Documentary
16116,117412,Passing Fancy,Comedy
16116,117412,Passing Fancy,Drama
16117,98635,What Did the Lady Forget?,Drama
16117,98635,What Did the Lady Forget?,Comedy
16118,111960,Miranda,Comedy
16118,111960,Miranda,Drama
16118,111960,Miranda,Fantasy
16118,111960,Miranda,Romance
16119,42692,Elvira Madigan,Drama
16119,42692,Elvira Madigan,Romance
16119,42692,Elvira Madigan,History
16120,64964,Forest,Drama
16121,104251,Pastoral: To Die in the Country,Fantasy
16121,104251,Pastoral: To Die in the Country,Drama
16122,22857,The Classic,Comedy
16122,22857,The Classic,Drama
16123,60375,Rocky VI,Comedy
16124,49913,Bolivia,Drama
16124,49913,Bolivia,Foreign
16125,100776,Company: Original Cast Album,Documentary
16125,100776,Company: Original Cast Album,Music
16126,21786,Cold Prey,Drama
16126,21786,Cold Prey,Horror
16126,21786,Cold Prey,Mystery
16126,21786,Cold Prey,Thriller
16127,33470,American Boy: A Profile of: Steven Prince,Documentary
16128,80382,The Hireling,Drama
16128,80382,The Hireling,Romance
16129,421510,Street Scenes,Documentary
16130,18634,Puzzlehead,Thriller
16131,29491,The Possession of Joel Delaney,Horror
16132,109235,The Kid from Brooklyn,Comedy
16132,109235,The Kid from Brooklyn,Music
16133,4938,The Last Frontier,Action
16133,4938,The Last Frontier,Western
16134,76121,Tight Spot,Drama
16134,76121,Tight Spot,Thriller
16134,76121,Tight Spot,Crime
16135,121530,Boys,Drama
16136,17974,"The Birds, the Bees and the Italians",Comedy
16137,15052,The Lodger,Horror
16137,15052,The Lodger,Mystery
16137,15052,The Lodger,Thriller
16138,40959,"Crosby, Stills & Nash: Long Time Comin'",
16139,37430,Conan the Barbarian,Adventure
16139,37430,Conan the Barbarian,Fantasy
16139,37430,Conan the Barbarian,Action
16140,69292,The Creation of the Humanoids,
16141,63721,Future Cops,Action
16141,63721,Future Cops,Comedy
16142,15425,Tooth and Nail,Drama
16142,15425,Tooth and Nail,Horror
16142,15425,Tooth and Nail,Thriller
16143,69765,Orders,Drama
16143,69765,Orders,History
16144,27986,The Story of Temple Drake,Crime
16144,27986,The Story of Temple Drake,Drama
16145,109008,Escape,Drama
16145,109008,Escape,Thriller
16146,11248,Fatherland,Drama
16146,11248,Fatherland,Thriller
16146,11248,Fatherland,Action
16147,21141,Simon Says,Horror
16147,21141,Simon Says,Thriller
16148,52685,Chill,Horror
16149,100794,"Walking, Walking",Drama
16149,100794,"Walking, Walking",Foreign
16150,17236,Whirlygirl,Romance
16150,17236,Whirlygirl,Drama
16151,48199,Woyzeck,Drama
16151,48199,Woyzeck,Foreign
16151,48199,Woyzeck,Horror
16152,79775,The Old Man and the Sea,Action
16152,79775,The Old Man and the Sea,Drama
16152,79775,The Old Man and the Sea,Foreign
16153,246749,Time to Die,Western
16153,246749,Time to Die,Drama
16154,86751,Dying at Grace,Documentary
16155,46758,Richard III,Drama
16156,172149,Burning Secret,Drama
16157,36519,Payment Deferred,Crime
16157,36519,Payment Deferred,Thriller
16158,54797,Ill Met by Moonlight,War
16158,54797,Ill Met by Moonlight,Adventure
16158,54797,Ill Met by Moonlight,Action
16158,54797,Ill Met by Moonlight,Drama
16159,48572,Red State,Horror
16159,48572,Red State,Action
16159,48572,Red State,Thriller
16160,74938,The Dark Side of the Heart,Comedy
16160,74938,The Dark Side of the Heart,Drama
16160,74938,The Dark Side of the Heart,Romance
16161,67532,Les Misérables,Drama
16162,32859,Wooden Crosses,Drama
16162,32859,Wooden Crosses,War
16163,407,Short Sharp Shock,Drama
16163,407,Short Sharp Shock,Thriller
16164,18375,A Stranger's Heart,Drama
16164,18375,A Stranger's Heart,Romance
16165,14215,Restraint,Drama
16165,14215,Restraint,Thriller
16166,392884,Korridoren,Drama
16167,117478,Two Cents Worth of Hope,Romance
16167,117478,Two Cents Worth of Hope,Comedy
16168,98482,Commandos Strike at Dawn,War
16168,98482,Commandos Strike at Dawn,Drama
16169,95358,The Pleasure Seekers,Comedy
16169,95358,The Pleasure Seekers,Music
16169,95358,The Pleasure Seekers,Romance
16170,47675,The Kidnappers,Drama
16170,47675,The Kidnappers,Comedy
16171,52278,That Lady in Ermine,Comedy
16171,52278,That Lady in Ermine,Romance
16172,106833,April Love,Comedy
16172,106833,April Love,Drama
16173,99272,Red Meadows,War
16173,99272,Red Meadows,Drama
16174,131764,Frenchman's Creek,Romance
16174,131764,Frenchman's Creek,Adventure
16175,23587,Vigilante,Action
16175,23587,Vigilante,Crime
16175,23587,Vigilante,Thriller
16176,60225,María Candelaria,Drama
16176,60225,María Candelaria,Romance
16177,85498,The Maze,Horror
16178,64639,Straw Dogs,Drama
16178,64639,Straw Dogs,Thriller
16179,16092,The Appeared,Horror
16179,16092,The Appeared,Thriller
16179,16092,The Appeared,Mystery
16180,45048,Felicity,Drama
16180,45048,Felicity,Romance
16181,108844,The Winning Team,Drama
16181,108844,The Winning Team,Romance
16182,43511,Higher and Higher,Comedy
16182,43511,Higher and Higher,Music
16183,28373,The House of the Seven Gables,Thriller
16183,28373,The House of the Seven Gables,Drama
16184,43637,Magnificent Warriors,Action
16184,43637,Magnificent Warriors,Foreign
16185,31167,Follow Me Quietly,Thriller
16186,30867,Scott Walker: 30 Century Man,Documentary
16186,30867,Scott Walker: 30 Century Man,Music
16187,55847,Four Nights of a Dreamer,Drama
16187,55847,Four Nights of a Dreamer,Romance
16188,65317,The Perfume of the Lady in Black,Foreign
16188,65317,The Perfume of the Lady in Black,Horror
16188,65317,The Perfume of the Lady in Black,Mystery
16188,65317,The Perfume of the Lady in Black,Thriller
16189,103475,The Soul of a Man,Documentary
16189,103475,The Soul of a Man,Music
16190,49974,God's Comedy,Comedy
16190,49974,God's Comedy,Drama
16191,64524,Nightmare,Thriller
16192,35125,Taxi Zum Klo,Drama
16192,35125,Taxi Zum Klo,Comedy
16192,35125,Taxi Zum Klo,Foreign
16193,78228,I Am,Drama
16194,65081,My Little Business,Comedy
16195,57726,La Maladie de Sachs,Drama
16196,36236,The Witches,Comedy
16196,36236,The Witches,Drama
16196,36236,The Witches,Romance
16197,63327,The Valley,Drama
16198,76684,Masti,Comedy
16198,76684,Masti,Drama
16199,80241,Green Fire,Adventure
16199,80241,Green Fire,Drama
16200,81783,Children of the Secret State,Documentary
16201,166798,Pathetic Fallacy,Drama
16202,36513,No Man of Her Own,Drama
16202,36513,No Man of Her Own,Romance
16203,27881,Zombie Island Massacre,Horror
16204,100033,Mr. Thank You,Drama
16205,18093,Northanger Abbey,Drama
16205,18093,Northanger Abbey,Romance
16206,86920,Floods of Fear,Adventure
16206,86920,Floods of Fear,Action
16206,86920,Floods of Fear,Thriller
16207,75865,Loser Takes All,
16208,87063,In Vanda's Room,Drama
16209,5473,De Dominee,Drama
16209,5473,De Dominee,Crime
16209,5473,De Dominee,Foreign
16210,72049,Black Butterflies,Drama
16210,72049,Black Butterflies,Romance
16211,101772,The Last Chance,Drama
16211,101772,The Last Chance,War
16212,154623,Men without Wings,War
16213,13616,Children of Glory,Drama
16213,13616,Children of Glory,History
16214,38437,Bulldog Drummond Escapes,Action
16214,38437,Bulldog Drummond Escapes,Adventure
16214,38437,Bulldog Drummond Escapes,Mystery
16215,24428,The Avengers,Action
16215,24428,The Avengers,Adventure
16216,82260,Taxi!,Crime
16216,82260,Taxi!,Drama
16217,109886,Man's Castle,Drama
16217,109886,Man's Castle,Romance
16218,74525,"Sleep, My Love",Drama
16218,74525,"Sleep, My Love",Mystery
16219,42077,My Name Is Julia Ross,Mystery
16220,42266,The Romantic Englishwoman,Drama
16220,42266,The Romantic Englishwoman,Comedy
16221,154879,Neecha Nagar,
16222,125736,The Crowd Roars,Action
16222,125736,The Crowd Roars,Drama
16223,94655,Eva,Drama
16224,131732,You're Telling Me!,Comedy
16225,106825,Mother Wore Tights,Music
16226,65283,The Proud and the Beautiful,Drama
16227,173341,Punk in London,
16228,91961,The Star Witness,Crime
16228,91961,The Star Witness,Drama
16229,95949,The Strip,Crime
16229,95949,The Strip,Drama
16230,84299,Bad Girl,Romance
16231,38743,The Dukes,Comedy
16231,38743,The Dukes,Crime
16231,38743,The Dukes,Drama
16231,38743,The Dukes,Music
16232,52837,Warrior of the Lost World,Action
16233,41800,Superman and the Mole-Men,Drama
16233,41800,Superman and the Mole-Men,Action
16233,41800,Superman and the Mole-Men,Family
16233,41800,Superman and the Mole-Men,Fantasy
16234,85916,Rat Pfink a Boo Boo,Comedy
16234,85916,Rat Pfink a Boo Boo,Action
16234,85916,Rat Pfink a Boo Boo,Thriller
16235,63375,Generation P,Comedy
16235,63375,Generation P,Drama
16236,57714,Housewarming,Comedy
16237,105757,Whity,Western
16237,105757,Whity,Drama
16238,13687,I Want Candy,Drama
16238,13687,I Want Candy,Comedy
16239,114060,Me and the Colonel,Comedy
16239,114060,Me and the Colonel,War
16240,39861,Corruption,Horror
16241,123723,Gigi,Romance
16241,123723,Gigi,Comedy
16242,115596,Ornamental Hairpin,Romance
16242,115596,Ornamental Hairpin,Drama
16243,100784,"Khrustalyov, My Car!",
16244,41822,Song of the Exile,
16245,45590,There Will Be No Leave Today,Drama
16246,103590,The Legend of Suram Fortress,Drama
16247,55863,On the Double,Action
16247,55863,On the Double,Comedy
16247,55863,On the Double,War
16247,55863,On the Double,Foreign
16248,47182,Here Comes Peter Cottontail,Animation
16248,47182,Here Comes Peter Cottontail,Family
16249,70803,Don't Change Your Husband,
16250,91094,The Masseurs and a Woman,Drama
16251,75375,The Trap: What Happened to Our Dream of Freedom,
16252,56345,Animal Love,Documentary
16253,148327,Novena,Drama
16254,27439,Slaughter Hotel,Horror
16254,27439,Slaughter Hotel,Mystery
16254,27439,Slaughter Hotel,Thriller
16255,33592,White of the Eye,Horror
16255,33592,White of the Eye,Thriller
16256,58402,The Boss,Drama
16256,58402,The Boss,Action
16256,58402,The Boss,Thriller
16256,58402,The Boss,Crime
16256,58402,The Boss,Foreign
16257,30043,Green Chair,Romance
16257,30043,Green Chair,Drama
16258,149507,The Report,Drama
16259,126004,Five,Drama
16259,126004,Five,Foreign
16260,63025,A Lizard in a Woman's Skin,Horror
16260,63025,A Lizard in a Woman's Skin,Thriller
16260,63025,A Lizard in a Woman's Skin,Mystery
16261,88922,The Oily Maniac,Horror
16262,125039,Genealogies of a Crime,Crime
16262,125039,Genealogies of a Crime,Drama
16263,48778,That Day,Mystery
16263,48778,That Day,Drama
16263,48778,That Day,Comedy
16263,48778,That Day,Crime
16264,31116,Zaat,Thriller
16264,31116,Zaat,Fantasy
16264,31116,Zaat,Horror
16264,31116,Zaat,Drama
16265,129942,The Experience,Drama
16266,134209,A Wedding Suit,Drama
16267,117404,ABC Africa,Documentary
16267,117404,ABC Africa,Foreign
16268,83633,Pigskin Parade,Comedy
16268,83633,Pigskin Parade,Music
16269,69722,Songwriter,Drama
16270,61645,First Love,Comedy
16270,61645,First Love,Romance
16271,218389,I Dream Too Much,Romance
16271,218389,I Dream Too Much,Comedy
16272,143841,"One Potato, Two Potato",Drama
16273,74810,The Sheep Has Five Legs,Comedy
16274,111625,Small Town Girl,Music
16274,111625,Small Town Girl,Romance
16275,43460,Monsieur Vincent,Drama
16276,52847,The Toast of New Orleans,Drama
16276,52847,The Toast of New Orleans,Music
16276,52847,The Toast of New Orleans,Romance
16277,83015,The Happiest Days of Your Life,Comedy
16278,225951,"I Am Taraneh, I Am Fifteen Years Old",Drama
16279,47496,The Grand Dukes,Comedy
16280,85365,Tony Arzenta,Action
16280,85365,Tony Arzenta,Crime
16280,85365,Tony Arzenta,Drama
16280,85365,Tony Arzenta,Thriller
16281,11383,The Living Desert,Documentary
16282,43981,Salaam Cinema,Documentary
16282,43981,Salaam Cinema,Drama
16282,43981,Salaam Cinema,Comedy
16283,125553,Wadd: The Life & Times of John C. Holmes,Documentary
16284,61683,Don't Deliver Us from Evil,Horror
16284,61683,Don't Deliver Us from Evil,Drama
16285,58878,Three Outlaw Samurai,Action
16285,58878,Three Outlaw Samurai,Drama
16286,37239,Antonio Gaudí,Documentary
16287,76853,Slumming,Comedy
16287,76853,Slumming,Drama
16288,39254,Real Steel,Action
16288,39254,Real Steel,Drama
16289,72648,Devil Times Five,Horror
16290,6182,The Dream Catcher,Drama
16291,337435,Cuckoo in a Dark Forest,Drama
16291,337435,Cuckoo in a Dark Forest,War
16292,208309,Hotel Pacific,Drama
16293,147105,The Enchanted World of Danny Kaye: The Emperor's New Clothes,Animation
16293,147105,The Enchanted World of Danny Kaye: The Emperor's New Clothes,Family
16294,131098,Pinocchio,
16295,9345,Exit,Drama
16295,9345,Exit,Mystery
16295,9345,Exit,Thriller
16296,61267,Clara and Me,Drama
16296,61267,Clara and Me,Romance
16296,61267,Clara and Me,Foreign
16297,172004,I Am My Films: A Portrait of Werner Herzog,Documentary
16298,162451,Portrait Werner Herzog,Documentary
16299,434973,Sokkotanssi,
16300,440178,Pilate and Others,
16301,49452,The Smiling Madame Beudet,Drama
16302,109991,Quiet Flows the Don,Drama
16302,109991,Quiet Flows the Don,History
16303,130650,No Exit,
16304,30014,House by the River,Crime
16304,30014,House by the River,Drama
16305,58732,The Bullfighters,Comedy
16306,133123,The Last Days of Pompeii,Drama
16306,133123,The Last Days of Pompeii,Action
16307,60935,The Thing,Horror
16307,60935,The Thing,Mystery
16307,60935,The Thing,Thriller
16308,71933,"O-Bi, O-Ba: The End of Civilization",Drama
16309,27999,The Killer Is Loose,Drama
16309,27999,The Killer Is Loose,Thriller
16310,43688,The Old Fashioned Way,Comedy
16311,10005,Behind Enemy Lines II: Axis of Evil,Action
16311,10005,Behind Enemy Lines II: Axis of Evil,Adventure
16311,10005,Behind Enemy Lines II: Axis of Evil,Thriller
16312,79094,Return of Django,Western
16313,46724,The League of Gentlemen,Comedy
16313,46724,The League of Gentlemen,Crime
16313,46724,The League of Gentlemen,Thriller
16314,44754,Margaret,Drama
16315,71821,Mystics in Bali,Mystery
16315,71821,Mystics in Bali,Horror
16316,37079,God's Little Acre,Romance
16316,37079,God's Little Acre,Drama
16316,37079,God's Little Acre,Comedy
16317,23807,2019: After the Fall of New York,Action
16317,23807,2019: After the Fall of New York,Horror
16318,52297,Alaska: Silence And Solitude,Documentary
16319,206052,Out California Way,Western
16319,206052,Out California Way,Music
16320,104449,A Perfect Couple,Comedy
16320,104449,A Perfect Couple,Romance
16321,113105,The War of the Robots,Action
16322,70500,Prisoners of the Lost Universe,Adventure
16322,70500,Prisoners of the Lost Universe,Action
16323,3966,Blondie Knows Best,Comedy
16324,43845,La Marseillaise,History
16324,43845,La Marseillaise,Drama
16325,92751,Werewolf Woman,Horror
16325,92751,Werewolf Woman,Foreign
16326,42696,"Love Affair, or the Case of the Missing Switchboard Operator",Drama
16326,42696,"Love Affair, or the Case of the Missing Switchboard Operator",Foreign
16327,138535,11 x 14,Documentary
16328,83354,The True Story of Jesse James,Action
16328,83354,The True Story of Jesse James,Western
16329,12838,One to Another,Drama
16330,113137,The Book of Stars,
16331,94623,Directed by John Ford,Documentary
16332,123334,TV Junkie,Documentary
16333,86126,A Cab for Three,Drama
16333,86126,A Cab for Three,Crime
16334,28687,Unholy,Horror
16334,28687,Unholy,Thriller
16335,140003,Ballad of the Little Soldier,Documentary
16336,58069,May 18,Action
16336,58069,May 18,Adventure
16336,58069,May 18,Drama
16336,58069,May 18,Foreign
16337,63492,What's Your Number?,Comedy
16337,63492,What's Your Number?,Romance
16338,27642,Queen of Blood,Horror
16339,47342,Radioactive Dreams,Action
16339,47342,Radioactive Dreams,Adventure
16339,47342,Radioactive Dreams,Comedy
16340,139467,Camouflage,Comedy
16340,139467,Camouflage,Drama
16341,344741,Pajęczarki,
16342,81315,The Doll,Drama
16342,81315,The Doll,Romance
16343,82020,The Carpenter,Horror
16343,82020,The Carpenter,Thriller
16344,56122,The Gold of Naples,Drama
16344,56122,The Gold of Naples,Comedy
16345,18865,Crashing,Comedy
16345,18865,Crashing,Drama
16345,18865,Crashing,Romance
16346,79031,A Loving Father,Drama
16347,72494,End of the Game,Mystery
16347,72494,End of the Game,Thriller
16348,79401,Gone to Earth,Drama
16348,79401,Gone to Earth,Romance
16349,69217,Black Cadillac,Drama
16349,69217,Black Cadillac,Thriller
16350,61121,Colorado Avenue,Drama
16351,28414,A Sunday in Hell: Paris-Roubaix,Documentary
16352,83147,Doc,Western
16353,18520,Al Franken - God Spoke,Documentary
16354,27012,Bone,Comedy
16355,42605,Hamlet,Drama
16356,22396,"China 9, Liberty 37",Action
16356,22396,"China 9, Liberty 37",Western
16356,22396,"China 9, Liberty 37",Foreign
16357,59108,Tower Heist,Action
16357,59108,Tower Heist,Comedy
16358,27769,Sometimes They Come Back,Drama
16358,27769,Sometimes They Come Back,Horror
16358,27769,Sometimes They Come Back,Thriller
16359,14127,Cherry Crush,Crime
16359,14127,Cherry Crush,Drama
16359,14127,Cherry Crush,Mystery
16359,14127,Cherry Crush,Thriller
16360,49411,WUSA,Drama
16361,17578,The Adventures of Tintin,Adventure
16361,17578,The Adventures of Tintin,Animation
16361,17578,The Adventures of Tintin,Mystery
16362,60387,Operation Mad Ball,Comedy
16362,60387,Operation Mad Ball,War
16363,39450,White on Rice,Comedy
16363,39450,White on Rice,Romance
16364,36261,The Heroic Ones,Action
16364,36261,The Heroic Ones,Drama
16365,64347,See How They Fall,Drama
16365,64347,See How They Fall,Thriller
16365,64347,See How They Fall,Foreign
16366,6360,Actresses,Comedy
16366,6360,Actresses,Drama
16367,38683,Cobra Woman,Action
16368,47189,Capricious Summer,Comedy
16368,47189,Capricious Summer,Romance
16368,47189,Capricious Summer,Foreign
16369,52472,Bandwagon,Comedy
16369,52472,Bandwagon,Drama
16370,125943,Flower & Garnet,Drama
